,video_file,start_tone,middle_tone,end_tone,Transition_val,social_message,Topic,Split,clip_feature_path,Link
2079,land_rover_range_rover_evoque_speed_bump.mkv,positive,negative,positive,Transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/land_rover_range_rover_evoque_speed_bump.pkl,https://www.youtube.com/embed/ALtGqSdt-4w
2080,bed_bath_beyond_offline_shopping_decorating.mp4,positive,positive,positive,No transition,No,Retail,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/bed_bath_beyond_offline_shopping_decorating.pkl,https://player.vimeo.com/video/335727948
2081,sipn_save_fail_snowboard.mkv,neutral,neutral,positive,Transition,No,Retail,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/sipn_save_fail_snowboard.pkl,https://www.youtube.com/embed/QaYarpTdp04
2082,ikea_louise.webm,neutral,positive,positive,Transition,No,Retail,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/ikea_louise.pkl,https://www.youtube.com/embed/aJgLxb0f_T4
2083,ford_every_month.mp4,negative,negative,positive,Transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/ford_every_month.pkl,https://player.vimeo.com/video/182071967
2084,nissan_new_nissan_micra_nsport_where_to_next_intelligent_trace_control.mp4,positive,positive,positive,No transition,No,Car,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/nissan_new_nissan_micra_nsport_where_to_next_intelligent_trace_control.pkl,https://player.vimeo.com/video/317251328
2085,louis_poulsen_ph5.mp4,positive,positive,positive,No transition,No,Household,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/louis_poulsen_ph5.pkl,https://player.vimeo.com/video/253467018
2086,beautyrest_look_out_world_champagne.mp4,positive,positive,positive,No transition,No,Household,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/beautyrest_look_out_world_champagne.pkl,https://player.vimeo.com/video/128929565
2087,helsinki_region_transport_hidden_powers_of_anneli.mp4,positive,neutral,positive,Transition,No,Travel and transport,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/helsinki_region_transport_hidden_powers_of_anneli.pkl,https://player.vimeo.com/video/146111686
2088,homedics_pleasure_is_back_2.mp4,positive,neutral,neutral,Transition,No,Household,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/homedics_pleasure_is_back_2.pkl,https://player.vimeo.com/video/195613068
2089,john_lewis_of_hungerford_cupcakes.webm,positive,positive,positive,No transition,No,Household,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/john_lewis_of_hungerford_cupcakes.pkl,https://www.youtube.com/embed/ISHj5TsYWMc
2090,hellofresh_challenge_accepted.mp4,positive,positive,positive,No transition,No,Retail,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/hellofresh_challenge_accepted.pkl,https://player.vimeo.com/video/180882707
2091,ikea_christmas.mp4,positive,neutral,neutral,Transition,No,Retail,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/ikea_christmas.pkl,https://player.vimeo.com/video/191013233
2092,pandao_ufo.mp4,neutral,neutral,positive,Transition,No,Retail,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/pandao_ufo.pkl,https://player.vimeo.com/video/261454720
2093,westland_horticulture_westland_resolva_pro_next_generation_weedkiller.mp4,positive,positive,positive,No transition,No,Household,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/westland_horticulture_westland_resolva_pro_next_generation_weedkiller.pkl,https://player.vimeo.com/video/266329662
2094,partner_the_story_of_guinea_pig.mp4,neutral,neutral,neutral,No transition,No,Retail,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/partner_the_story_of_guinea_pig.pkl,https://player.vimeo.com/video/289642037
2095,toys_r_us_kids_press_conference.mp4,neutral,positive,positive,Transition,No,Retail,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/toys_r_us_kids_press_conference.pkl,https://www.youtube.com/embed/49IZql0QA9E
2096,hyundai_the_elevator.mkv,positive,positive,positive,No transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/hyundai_the_elevator.pkl,https://www.youtube.com/embed/B5FzKB5TW0Y
2097,holden_not_to_be_outdone.mp4,neutral,neutral,positive,Transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/holden_not_to_be_outdone.pkl,https://player.vimeo.com/video/265673682
2098,acciona_investintheplanet.mp4,neutral,positive,positive,Transition,No,Industrial and agriculture,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/acciona_investintheplanet.pkl,https://www.youtube.com/embed/vqm2d73cbHc
2099,jaguar_jaguar_epace_the_escape.mkv,positive,positive,positive,No transition,No,Car,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/jaguar_jaguar_epace_the_escape.pkl,https://www.youtube.com/embed/I-mYhj4PTYA/l/PL96v2LvVrUSNEo85qJh9Ave6ofzJ7-1Hd
2100,opel_jade.mkv,positive,positive,positive,No transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/opel_jade.pkl,https://www.youtube.com/embed/qOeiudPZ2Kc
2101,yellawood_crowning_achievement.mp4,positive,positive,positive,No transition,No,Household,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/yellawood_crowning_achievement.pkl,https://www.youtube.com/embed/eW6axSMuylc
2102,mitsubishi_watermopylaegrad.mp4,negative,positive,positive,Transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/mitsubishi_watermopylaegrad.pkl,https://player.vimeo.com/video/185561426
2103,hostelworld_meet_the_world.mp4,positive,positive,positive,No transition,No,Travel and transport,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/hostelworld_meet_the_world.pkl,https://www.youtube.com/embed/w0xbODE6VLc
2104,sands_resorts_macao_thats_the_taste.mp4,positive,positive,positive,No transition,No,Travel and transport,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/sands_resorts_macao_thats_the_taste.pkl,https://www.youtube.com/embed/BeKuVs6iPMo
2105,repower_ive_got_repower.mp4,positive,positive,positive,No transition,No,Industrial and agriculture,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/repower_ive_got_repower.pkl,https://player.vimeo.com/video/340383955
2106,raymond_tailoryourstyle_2.mkv,positive,positive,positive,No transition,No,Retail,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/raymond_tailoryourstyle_2.pkl,https://www.youtube.com/embed/m9LMBpY5CWs
2107,lateroomscom_how_could_this_stag_do_get_any_better.mp4,positive,positive,positive,No transition,No,Travel and transport,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/lateroomscom_how_could_this_stag_do_get_any_better.pkl,https://www.youtube.com/embed/v0jblqFWlUM
2108,toyota_test1.mp4,neutral,negative,positive,Transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/toyota_test1.pkl,https://player.vimeo.com/video/316913651
2109,avito_drums.mkv,positive,positive,positive,No transition,No,Retail,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/avito_drums.pkl,https://www.youtube.com/embed/yDYHpqR8caQ
2110,supercell_the_red_kings_new_team.mp4,negative,positive,positive,Transition,No,Games,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/supercell_the_red_kings_new_team.pkl,https://www.youtube.com/embed/wkRo5Cb1dgk
2111,tk_maxx_why_would_anyone_shop_at_tk_maxx.mp4,positive,positive,positive,No transition,No,Retail,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/tk_maxx_why_would_anyone_shop_at_tk_maxx.pkl,https://www.youtube.com/embed/JuvqaBqUYw0
2112,hitman_pro_busey.mp4,neutral,neutral,positive,Transition,No,Games,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/hitman_pro_busey.pkl,https://player.vimeo.com/video/160758967
2113,kaufland_crazy_wolf_pool_and_the_gang.mp4,negative,positive,positive,Transition,No,Retail,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/kaufland_crazy_wolf_pool_and_the_gang.pkl,https://player.vimeo.com/video/272769734
2114,walmart_the_voice_actress.mkv,positive,negative,negative,Transition,No,Retail,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/walmart_the_voice_actress.pkl,https://www.youtube.com/embed/Jo7y5uNNuQc
2115,toyota_toyota_prius_hippies.mkv,positive,positive,positive,No transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/toyota_toyota_prius_hippies.pkl,https://www.youtube.com/embed/ns2cWZgzdYY
2116,mercedes_the_encounter.mkv,positive,positive,positive,No transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/mercedes_the_encounter.pkl,https://www.youtube.com/embed/vn0eauu9sq4
2117,gyproc_the_gyprocs.mp4,negative,negative,neutral,Transition,No,Industrial and agriculture,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/gyproc_the_gyprocs.pkl,https://player.vimeo.com/video/207766927
2118,fluvius_thats_smooth.mp4,positive,positive,neutral,Transition,No,Industrial and agriculture,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/fluvius_thats_smooth.pkl,https://www.youtube.com/embed/8DpMzDMNpAU
2119,seat_happy_birthday.mp4,positive,positive,positive,No transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/seat_happy_birthday.pkl,https://player.vimeo.com/video/150195107
2120,rocket_league_close_one.webm,neutral,positive,positive,Transition,No,Games,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/rocket_league_close_one.pkl,https://www.youtube.com/embed/49JOvjMTZ-s
2121,petco_beautiful_bond_salon.mkv,positive,positive,positive,No transition,No,Misc,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/petco_beautiful_bond_salon.pkl,https://www.youtube.com/embed/WLLm2jar57w
2122,xbox_be_more_pirate.mp4,positive,positive,positive,No transition,No,Games,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/xbox_be_more_pirate.pkl,https://player.vimeo.com/video/263418131
2123,eve_sleep_cuddly_toy.mkv,positive,positive,positive,No transition,No,Household,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/eve_sleep_cuddly_toy.pkl,https://www.youtube.com/embed/yjy9-mPHdD8
2124,dingo_rawhides_raw_happiness_films_snow.mkv,positive,positive,positive,No transition,No,Misc,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/dingo_rawhides_raw_happiness_films_snow.pkl,https://www.youtube.com/embed/xsr3bAOVZz0
2125,ford_hotel_ecosport.mp4,positive,positive,positive,No transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/ford_hotel_ecosport.pkl,https://player.vimeo.com/video/168780210
2126,cadillac_ctsv.mkv,neutral,positive,positive,Transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/cadillac_ctsv.pkl,https://www.youtube.com/embed/EpX4u28GZSM
2127,toyota_lasers.mp4,neutral,neutral,positive,Transition,No,Car,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/toyota_lasers.pkl,https://player.vimeo.com/video/154296310
2128,myer_give_registry_plates.mp4,positive,neutral,neutral,Transition,No,Retail,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/myer_give_registry_plates.pkl,https://www.youtube.com/embed/KpEaQ2fmE8U
2129,nba_2k_nba_2k19_how_could_they_have_known.mkv,positive,positive,positive,No transition,No,Games,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/nba_2k_nba_2k19_how_could_they_have_known.pkl,https://www.youtube.com/embed/6S9Uv5mxZc4
2130,renault_easy_vampire_life.webm,negative,positive,positive,Transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/renault_easy_vampire_life.pkl,https://www.youtube.com/embed/rLHyxsqmuyU
2131,vana_candles_vana_candles_mothers_day_2018_ad_3.mkv,negative,positive,positive,Transition,No,Retail,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/vana_candles_vana_candles_mothers_day_2018_ad_3.pkl,https://www.youtube.com/embed/_qtbv8sp-ig
2132,panama_journey.mkv,negative,positive,positive,Transition,No,Travel and transport,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/panama_journey.pkl,https://www.youtube.com/embed/h1y4a7H_Q7Q
2133,volkswagen_power_to_the_people.mp4,positive,positive,positive,No transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/volkswagen_power_to_the_people.pkl,https://www.youtube.com/embed/D_oFMNTKFrk
2134,nissan_the_rescue.mp4,positive,negative,positive,Transition,No,Car,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/nissan_the_rescue.pkl,https://player.vimeo.com/video/134840633
2135,marvel_episode_4_ms_marvel.mkv,neutral,neutral,neutral,No transition,No,Games,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/marvel_episode_4_ms_marvel.pkl,https://www.youtube.com/embed/l9WyEDq2Ovo
2136,tvr_the_depression_makeup_artist.mkv,neutral,positive,positive,Transition,No,Publications media,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/tvr_the_depression_makeup_artist.pkl,https://www.youtube.com/embed/BQ3eX1Mw1bw
2137,my_dog_walkies.webm,positive,neutral,positive,Transition,No,Misc,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/my_dog_walkies.pkl,https://www.youtube.com/embed/aV6CEJB5JG0
2138,mgm_national_harbor_wednesday.mp4,positive,positive,positive,No transition,No,Travel and transport,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/mgm_national_harbor_wednesday.pkl,https://www.youtube.com/embed/8gNuB7iaLao
2139,porsche_highspeed_orchestra.mkv,positive,positive,positive,No transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/porsche_highspeed_orchestra.pkl,https://www.youtube.com/embed/0bJpRFAN7-U
2140,man_the_art_of_manoeuvring.mp4,neutral,neutral,positive,Transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/man_the_art_of_manoeuvring.pkl,https://www.youtube.com/embed/GkaTBjPUTxo
2141,pik_group_the_christmas_tree.mkv,positive,negative,positive,Transition,No,Industrial and agriculture,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/pik_group_the_christmas_tree.pkl,https://www.youtube.com/embed/73ampqDjPNY
2142,panama_face_paint.mkv,positive,neutral,positive,Transition,Yes,Travel and transport,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/panama_face_paint.pkl,https://www.youtube.com/embed/ntfdoJRxWCU
2143,2k_sports_wwe_2k19.mkv,positive,neutral,neutral,Transition,No,Games,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/2k_sports_wwe_2k19.pkl,https://www.youtube.com/embed/0vOp_-MUNaY
2144,philco_euthanasia.mkv,negative,negative,negative,No transition,No,Household,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/philco_euthanasia.pkl,https://www.youtube.com/embed/Bq97Muwh5RU
2145,ouibus_soup.mkv,positive,negative,positive,Transition,No,Travel and transport,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/ouibus_soup.pkl,https://www.youtube.com/embed/qsm94Q_OY-I
2146,crate_club_man_with_bare_hands.webm,positive,positive,positive,No transition,No,Retail,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/crate_club_man_with_bare_hands.pkl,https://www.youtube.com/embed/vqeCbyUGnqk
2147,midas_project_spark_jasmine.webm,negative,positive,positive,Transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/midas_project_spark_jasmine.pkl,https://www.youtube.com/embed/WFC2KrjVdMs
2148,natures_table_plate_bowl.mp4,positive,positive,positive,No transition,No,Misc,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/natures_table_plate_bowl.pkl,https://player.vimeo.com/video/313211428
2149,tag_heuer_aston_martin_tag_heuer_x_aston_martin.mp4,positive,positive,positive,No transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/tag_heuer_aston_martin_tag_heuer_x_aston_martin.pkl,https://player.vimeo.com/video/296832692
